symbol,code,year,quarter,as_of_date,name,revenue,gross_profit,operating_income,pretax_income,tax_expense,net_income_parent,eps,source_endpoint,current_assets,current_liabilities,assets,liabilities,equity,book_value_per_share,source_endpoint_balance,tax_rate,nopat,invested_capital_proxy,roic_proxy,roe,roa,debt_to_equity,gross_margin,operating_margin,net_margin,revenue_growth,pe,pb,eva_like_score
3003.TW,3003,115.0,1.0,2026-06-04,健和興,1263159.0,291390.0,111988.0,120680.0,40410.0,73811.0,0.47,t187ap06_L_ci,6542183.0,1409389.0,8333214.0,1821129.0,6512085.0,41.26,t187ap07_L_ci,0.33485250248591314,74488.53795160756,6923825.0,0.01075829298857316,0.01133446507531766,0.00885744683863873,0.2796537514482689,0.23068354815189537,0.08865708909171371,0.05843365720388328,,,,41.01160341650733
3004.TW,3004,115.0,1.0,2026-06-04,豐達科,1204086.0,303961.0,167853.0,159650.0,36009.0,123641.0,1.92,t187ap06_L_ci,4115707.0,2713494.0,8426161.0,4784576.0,3641585.0,56.58,t187ap07_L_ci,0.22554963983714374,129993.81630441592,5712667.0,0.0227553638789756,0.033952523420433686,0.014673467549456982,1.3138718442656152,0.25244127080623807,0.13940283335243495,0.10268452585612656,,,,53.42989494068302
3005.TW,3005,115.0,1.0,2026-06-04,神基,9308269.0,2890739.0,1257624.0,1391228.0,215931.0,1087413.0,1.74,t187ap06_L_ci,34157049.0,19619666.0,51413542.0,24716257.0,26697285.0,37.56,t187ap07_L_ci,0.15520892333966826,1062429.532993873,31793876.0,0.03341616898153195,0.040731220421851885,0.021150322613446862,0.9257966493596633,0.31055602282228845,0.13510825697022721,0.11682225771515628,,,,67.6476274988251
3006.TW,3006,115.0,1.0,2026-06-04,晶豪科,7266900.0,3453448.0,2254754.0,2352467.0,288641.0,2063883.0,7.22,t187ap06_L_ci,17585827.0,5859607.0,20073767.0,7169155.0,12904612.0,45.89,t187ap07_L_ci,0.12269715154346479,1978102.1067687664,14214160.0,0.13916419308413347,0.15993375081714972,0.10281493254355299,0.5555498297817866,0.4752298779396992,0.31027728467434534,0.2840114766957024,,,,98.42253191492723
3008.TW,3008,115.0,1.0,2026-06-04,大立光,15544079.0,7679569.0,5812218.0,7287959.0,1112047.0,6123204.0,46.63,t187ap06_L_ci,159095122.0,39536493.0,226385533.0,39762818.0,186622715.0,1411.07,t187ap07_L_ci,0.15258689023909164,4925349.729988327,186849040.0,0.026360048357692,0.032810604003912384,0.02704768241528932,0.213065263786351,0.49405107887061045,0.37391845473765284,0.39392517240809183,,,,82.84538621390304
3010.TW,3010,115.0,1.0,2026-06-04,華立,21842510.0,1777714.0,835852.0,967830.0,224352.0,642021.0,2.47,t187ap06_L_ci,38704302.0,24301868.0,58301011.0,32315671.0,25985340.0,91.29,t187ap07_L_ci,0.23180930535321287,642093.7285019063,33999143.0,0.018885585689671833,0.024707046357677058,0.011012176101028505,1.24361162871065,0.08138780753677119,0.038267213795484124,0.02939318787080789,,,,31.66748318480634
3011.TW,3011,115.0,1.0,2026-06-04,今皓,147119.0,3465.0,-82920.0,-101545.0,-9911.0,-90773.0,-0.73,t187ap06_L_ci,620697.0,412402.0,2623526.0,1252671.0,1370855.0,10.36,t187ap07_L_ci,0.09760204835294697,-74826.83815057363,2211124.0,-0.03384108632106279,-0.06621633943779612,-0.03459961898605159,0.9137881103398974,0.02355236237331684,-0.5636253645008462,-0.6170039219951196,,,,12.877851170741373
3013.TW,3013,115.0,1.0,2026-06-04,晟銘電,2929028.0,619585.0,390494.0,367388.0,86110.0,281278.0,1.37,t187ap06_L_ci,6453212.0,3947896.0,10178447.0,4676392.0,5502055.0,26.82,t187ap07_L_ci,0.23438435659302972,298968.31505656143,6230551.0,0.04798424971668821,0.05112235337523889,0.02763466764625291,0.8499355240905444,0.2115326313029442,0.13331862993457216,0.09603117484708237,,,,71.74529644346981
3014.TW,3014,115.0,1.0,2026-06-04,聯陽,1734052.0,992099.0,498325.0,506561.0,47858.0,458703.0,2.85,t187ap06_L_ci,7276847.0,3534436.0,9867430.0,3664549.0,6202881.0,37.37,t187ap07_L_ci,0.09447628222464817,451245.1066604022,6332994.0,0.07125304503058145,0.0739499919472903,0.04648657249152008,0.5907817673755147,0.572127594789545,0.28737604177960063,0.26452666932710206,,,,96.94463247435515
3015.TW,3015,115.0,1.0,2026-06-04,全漢,3045119.0,547435.0,26614.0,99448.0,20288.0,69746.0,0.37,t187ap06_L_ci,10514930.0,5382690.0,18224408.0,5983787.0,12240621.0,63.04,t187ap07_L_ci,0.20400611374788835,21184.5812887137,12841718.0,0.0016496687817559692,0.005697913529060331,0.0038270653290905254,0.48884668514775514,0.17977458352202327,0.008739888326203343,0.022904195205507568,,,,23.300310795504586
3016.TW,3016,115.0,1.0,2026-06-04,嘉晶,1058983.0,188227.0,112229.0,125822.0,25166.0,100656.0,0.35,t187ap06_L_ci,4149251.0,1259785.0,7114003.0,2217982.0,4896021.0,16.97,t187ap07_L_ci,0.20001271637710416,89781.77285371398,5854218.0,0.015336253766722383,0.02055873534856162,0.014148996001266798,0.4530172562576835,0.17774317434746356,0.10597809407705318,0.0950496844614125,,,,45.918835194640145
3017.TW,3017,115.0,1.0,2026-06-04,奇鋐,49037946.0,14597401.0,12019030.0,11979060.0,3304089.0,7915619.0,20.17,t187ap06_L_ci,135871669.0,112699102.0,175993383.0,124678400.0,51314983.0,115.06,t187ap07_L_ci,0.2758220594938167,8703916.392282031,63294281.0,0.1375150527783392,0.1542555124689411,0.044976798928855186,2.4296685433959904,0.2976756204266794,0.24509652178335528,0.16141824129420101,,,,79.60035599582783
3018.TW,3018,115.0,1.0,2026-06-04,隆銘綠能,81164.0,-2098.0,-46204.0,-50483.0,209.0,-50692.0,-0.67,t187ap06_L_ci,945217.0,679342.0,1197882.0,686677.0,511205.0,6.78,t187ap07_L_ci,0.0,-46204.0,518540.0,-0.08910402283333976,-0.09916178441134182,-0.042318024646835,1.3432517287585215,-0.025848898526440293,-0.5692671627815288,-0.6245626139667833,,,,10.226841180502953
3019.TW,3019,115.0,1.0,2026-06-04,亞光,6209310.0,1073987.0,482047.0,415276.0,60805.0,294216.0,1.05,t187ap06_L_ci,23147848.0,10340672.0,27404424.0,10678584.0,16725840.0,51.14,t187ap07_L_ci,0.14642069370731756,411465.34386046865,17063752.0,0.024113415611084165,0.0175905066651361,0.010736076773589549,0.6384482931798942,0.1729639847261612,0.07763294150235694,0.04738304256028448,,,,43.064771096947105
3021.TW,3021,115.0,1.0,2026-06-04,鴻名,703860.0,136696.0,32332.0,26874.0,11025.0,17948.0,0.19,t187ap06_L_ci,2414408.0,1378089.0,3153257.0,1512711.0,1640546.0,16.56,t187ap07_L_ci,0.4,19399.2,1775168.0,0.010928092439701482,0.01094026013290697,0.00569189254158478,0.9220777716687005,0.1942090756684568,0.045935271218708267,0.02549938908305629,,,,29.708996117933655
3022.TW,3022,115.0,1.0,2026-06-04,威強電,1592354.0,448224.0,36432.0,189589.0,22663.0,168988.0,0.96,t187ap06_L_ci,10450596.0,3234728.0,16026933.0,4335529.0,11691404.0,65.07,t187ap07_L_ci,0.11953752591131342,32077.00885599903,12792205.0,0.0025075433716078683,0.014454038197636486,0.010544001151062403,0.3708304836613293,0.2814851471469284,0.02287933462031684,0.10612464313839762,,,,35.05204249372464
3023.TW,3023,115.0,1.0,2026-06-04,信邦,8292838.0,2032426.0,955920.0,1115731.0,253177.0,865006.0,3.6,t187ap06_L_ci,26277086.0,13869565.0,32645613.0,14861895.0,17783718.0,72.94,t187ap07_L_ci,0.22691580676704332,739006.6419952479,18776048.0,0.03935900898821988,0.048640334940083955,0.02649685273178972,0.8357023542546053,0.2450820816709551,0.1152705503230619,0.10430759650676885,,,,70.34334374949478
3024.TW,3024,115.0,1.0,2026-06-04,憶聲,257621.0,66335.0,3797.0,8577.0,2582.0,5995.0,0.02,t187ap06_L_ci,2489569.0,1763960.0,4904392.0,1870820.0,3033572.0,10.95,t187ap07_L_ci,0.30103765885507755,2653.96000932727,3140432.0,0.0008450939263538489,0.0019762181349247685,0.0012223737417400567,0.6167053229657974,0.25749065487673756,0.014738705307408945,0.023270618466662268,,,,23.654181635324203
3025.TW,3025,115.0,1.0,2026-06-04,星通,123787.0,82116.0,25842.0,39561.0,5590.0,33971.0,0.6,t187ap06_L_ci,973024.0,262017.0,1224082.0,303728.0,920354.0,16.22,t187ap07_L_ci,0.1413007760167842,22190.505346174265,962065.0,0.023065494895016723,0.036910797367100054,0.027752225749582134,0.3300121474997664,0.6633652968405406,0.20876182474734828,0.2744310791924839,,,,82.53301534886344
3026.TW,3026,115.0,1.0,2026-06-04,禾伸堂,3618451.0,877039.0,483360.0,568645.0,113236.0,474578.0,2.86,t187ap06_L_ci,11840787.0,5803981.0,16266013.0,6345747.0,9920266.0,58.4,t187ap07_L_ci,0.19913302675658803,387107.0601869356,10462032.0,0.037001135170197874,0.04783924140743807,0.029176049471988003,0.639675085325333,0.24237968125034717,0.13358202169934041,0.13115501633157392,,,,73.45931021732835
3027.TW,3027,115.0,1.0,2026-06-04,盛達,351288.0,82784.0,-8410.0,11346.0,9671.0,6292.0,0.05,t187ap06_L_ci,1521070.0,636654.0,3031094.0,737539.0,2293555.0,16.7,t187ap07_L_ci,0.4,-5046.0,2394440.0,-0.0021073821018693308,0.0027433394882616724,0.002075818169941282,0.32157022613366587,0.2356584910386919,-0.023940470497141948,0.017911229532463394,,,,24.71820664401987
3028.TW,3028,115.0,1.0,2026-06-04,增你強,17721795.0,1611940.0,956219.0,892133.0,169489.0,722644.0,3.05,t187ap06_L_ci,30113817.0,24755869.0,31365964.0,24995374.0,6370590.0,26.85,t187ap07_L_ci,0.18998176280890855,774554.8287486283,6610095.0,0.11717756382451815,0.11343439147708453,0.023039113352294863,3.9235571587560965,0.09095805475686859,0.0539572317589725,0.04077713346757481,,,,49.277028877105714
3029.TW,3029,115.0,1.0,2026-06-04,零壹,6876938.0,811379.0,385472.0,424218.0,78018.0,295873.0,1.77,t187ap06_L_ci,12286821.0,7803745.0,15126326.0,8760650.0,6365676.0,30.39,t187ap07_L_ci,0.18391015939917685,314579.7830360805,7322581.0,0.042960232605973286,0.04647943124972116,0.019560136413825802,1.3762324692617092,0.11798550459521374,0.05605285375555225,0.04302394466839748,,,,51.43456012442632
3030.TW,3030,115.0,1.0,2026-06-04,德律,2441415.0,1471554.0,931674.0,1013478.0,187014.0,826464.0,3.5,t187ap06_L_ci,8993545.0,2617903.0,13410299.0,2948413.0,10461886.0,44.29,t187ap07_L_ci,0.1845269458241817,759755.0422762013,10792396.0,0.07039725398106235,0.07899761094701281,0.06162905092571016,0.28182423322142874,0.6027463581570524,0.38161230270150714,0.3385184411499069,,,,99.79116894729434
3031.TW,3031,115.0,1.0,2026-06-04,佰鴻,285293.0,74783.0,17802.0,25956.0,3921.0,22556.0,0.13,t187ap06_L_ci,2027628.0,574545.0,3603501.0,671104.0,2932397.0,16.45,t187ap07_L_ci,0.15106333795654184,15112.770457697643,3028956.0,0.004989432153421061,0.007692000776156844,0.006259468222708971,0.2288585072212255,0.2621270062707462,0.0623990073363174,0.07906257777092322,,,,35.47174688280315
3032.TW,3032,115.0,1.0,2026-06-04,偉訓,2715936.0,629129.0,275551.0,180015.0,72662.0,96594.0,0.85,t187ap06_L_ci,9631770.0,5887506.0,18270181.0,14504218.0,3765963.0,24.83,t187ap07_L_ci,0.4,165330.6,12382675.0,0.013351767691552916,0.025649216415562236,0.005286975536805027,3.851396840595619,0.23164352915532618,0.10145710355472294,0.0355656392492312,,,,27.65509580974958
3033.TW,3033,115.0,1.0,2026-06-04,威健,30857485.0,1907524.0,1051881.0,944487.0,216610.0,727877.0,1.52,t187ap06_L_ci,48803503.0,35487063.0,49530195.0,38880637.0,10649558.0,22.06,t187ap07_L_ci,0.22934143085082168,810641.1063752068,14043132.0,0.05772509340332391,0.06834809482233911,0.014695621529452892,3.6509155591246136,0.061817221980339614,0.03408835814065858,0.02358834493478649,,,,40.37456487663324
3034.TW,3034,115.0,1.0,2026-06-04,聯詠,23145303.0,9039901.0,4027546.0,4389348.0,622236.0,3767112.0,6.19,t187ap06_L_ci,79261926.0,21790635.0,103666583.0,31738768.0,71927815.0,118.2,t187ap07_L_ci,0.1417604619182621,3456599.2186429515,81875948.0,0.04221751690304644,0.05237350807889827,0.036338730292673004,0.44125861462634447,0.390571728527382,0.17401137500770675,0.16275924320368587,,,,88.13624223769236
3035.TW,3035,115.0,1.0,2026-06-04,智原,2588502.0,1224435.0,95883.0,179218.0,44045.0,104263.0,0.4,t187ap06_L_ci,13023994.0,5732857.0,20895528.0,6486089.0,14409439.0,52.41,t187ap07_L_ci,0.24576214442745706,72318.58830586214,15162671.0,0.004769515100991253,0.007235743181951775,0.0049897279456159235,0.4501277947045683,0.4730284156628042,0.03704188754731501,0.0402792812213396,,,,40.25138663776773
3036.TW,3036,115.0,1.0,2026-06-04,文曄,494272920.0,17043910.0,9943829.0,9022352.0,2027109.0,7009164.0,5.32,t187ap06_L_ci,609616444.0,521467363.0,674160431.0,561170459.0,112989972.0,89.06,t187ap07_L_ci,0.22467633716795798,7709685.9228554815,152693068.0,0.050491394428301625,0.06203350506184743,0.010396878365588917,4.9665510050750346,0.034482791410057424,0.0201180938660366,0.014180756655654936,,,,35.377291708215445
3037.TW,3037,115.0,1.0,2026-06-04,欣興,37446455.0,6726042.0,2756634.0,6298845.0,918107.0,5042976.0,3.28,t187ap06_L_ci,114144042.0,86190209.0,266881071.0,149928398.0,116952673.0,71.39,t187ap07_L_ci,0.14575799213982882,2354832.563095615,180690862.0,0.013032383248554179,0.043119801118183934,0.018895967335203028,1.2819578565767369,0.1796175899694644,0.07361535290857306,0.13467165316449847,,,,44.27210797002187
3038.TW,3038,115.0,1.0,2026-06-04,全台,732363.0,167108.0,42021.0,61237.0,8294.0,52868.0,0.37,t187ap06_L_ci,2872777.0,821438.0,3810089.0,1349585.0,2460504.0,16.17,t187ap07_L_ci,0.13544099155739178,36329.63409376684,2988651.0,0.012155863663494615,0.02148665476666569,0.013875791352905405,0.5484994131283671,0.22817646440358128,0.05737728421561439,0.07218824544658864,,,,41.94732306039745
3040.TW,3040,115.0,1.0,2026-06-04,遠見,35189.0,20453.0,3280.0,7468.0,4840.0,2628.0,0.04,t187ap06_L_ci,1532390.0,62434.0,1861991.0,444169.0,1417822.0,22.51,t187ap07_L_ci,0.4,1968.0,1799557.0,0.0010936024810550597,0.0018535472012706814,0.0014113924288570675,0.313275573379451,0.5812327716047628,0.0932109466026315,0.07468242916820597,,,,41.656106973896655
3041.TW,3041,115.0,1.0,2026-06-04,揚智,351835.0,166689.0,-139754.0,-143592.0,-6328.0,-67784.0,-0.48,t187ap06_L_ci,1753949.0,1175974.0,4092467.0,2638568.0,1453899.0,10.09,t187ap07_L_ci,0.04406930748231099,-133595.1380021171,2916493.0,-0.04580677478125855,-0.046622220663196,-0.016563114620105672,1.8148220749859516,0.4737703753179758,-0.39721460343626985,-0.19265849048559694,,,,23.982579784037338
3042.TW,3042,115.0,1.0,2026-06-04,晶技,3339207.0,1079697.0,503644.0,553314.0,102509.0,450359.0,1.32,t187ap06_L_ci,13992302.0,6050925.0,22717388.0,7476497.0,15240891.0,44.48,t187ap07_L_ci,0.18526370198476813,410337.04807758343,16666463.0,0.0246205237474552,0.029549387893398095,0.019824418194556524,0.49055511255870804,0.32333934374239154,0.15082742699089935,0.13487004549283707,,,,65.66749773481578
3043.TW,3043,115.0,1.0,2026-06-04,科風,187425.0,43087.0,-6568.0,707.0,13.0,1810.0,0.05,t187ap06_L_ci,793833.0,1021387.0,1800737.0,1100053.0,700684.0,18.61,t187ap07_L_ci,0.018387553041018388,-6447.2305516265915,779350.0,-0.008272574006064787,0.0025831901399204207,0.0010051440049268715,1.569970200546894,0.22988928904895292,-0.03504335067360277,0.009657196211818061,,,,16.109126630048788
3044.TW,3044,115.0,1.0,2026-06-04,健鼎,20964231.0,5558653.0,3845829.0,4106800.0,1160501.0,2946230.0,5.61,t187ap06_L_ci,70597125.0,38074338.0,103583725.0,45274053.0,58309672.0,110.92,t187ap07_L_ci,0.2825803545339437,2759073.277703078,65509387.0,0.04211722020392403,0.05052729502577205,0.028442981752200936,0.7764415653032657,0.2651493870679063,0.18344717724203669,0.14053603969542217,,,,79.71876676250722
3045.TW,3045,115.0,1.0,2026-06-04,台灣大,49778303.0,10732395.0,5932746.0,5668910.0,1142669.0,4146321.0,1.37,t187ap06_L_ci,41814599.0,76460035.0,236418708.0,136571793.0,99846915.0,30.05,t187ap07_L_ci,0.2015676735033719,4736896.191293565,159958673.0,0.029613250113006154,0.04152678127311194,0.01753804102507827,1.3678118447625547,0.21560387464393874,0.11918337192009137,0.08329574835044096,,,,55.49745058995751
3046.TW,3046,115.0,1.0,2026-06-04,建碁,1818011.0,164863.0,94671.0,110981.0,17198.0,94001.0,1.2,t187ap06_L_ci,3347000.0,2193135.0,3800793.0,2266693.0,1534100.0,19.66,t187ap07_L_ci,0.1549634622142529,80000.45406871448,1607658.0,0.04976210989446417,0.06127436281859071,0.024731944096929245,1.4775392738413402,0.0906831696837918,0.05207394234688349,0.05170540772305558,,,,55.539843056870254
3047.TW,3047,115.0,1.0,2026-06-04,訊舟,761074.0,175535.0,-85540.0,-57116.0,6256.0,-21326.0,-0.1,t187ap06_L_ci,3225235.0,1394520.0,6257890.0,3126850.0,3131040.0,11.13,t187ap07_L_ci,0.0,-85540.0,4863370.0,-0.017588626816384522,-0.0068111553988451125,-0.003407857920161588,0.9986617864990547,0.2306411728688669,-0.11239380139119193,-0.02802092831971661,,,,18.574947821362812
3048.TW,3048,115.0,1.0,2026-06-04,益登,33502237.0,1335335.0,677345.0,415256.0,85250.0,330006.0,1.22,t187ap06_L_ci,31564687.0,24960693.0,35289648.0,29455310.0,5834338.0,21.62,t187ap07_L_ci,0.2052950469108213,538289.4264501898,10328955.0,0.05211460660349375,0.056562715427183,0.009351354255502917,5.04861219901898,0.03985808470043359,0.020217903658194526,0.009850267610488218,,,,33.665938787256835
3049.TW,3049,115.0,1.0,2026-06-04,精金,99550.0,39417.0,7132.0,226062.0,17361.0,-33615.0,-0.04,t187ap06_L_ci,2768786.0,2116140.0,13330957.0,5688411.0,7642546.0,8.8,t187ap07_L_ci,0.07679751572577434,6584.280117843778,11214817.0,0.0005871054443281399,-0.0043984033592993745,-0.0025215744075987945,0.7443083757690173,0.39595178302360623,0.07164239075841286,-0.33766951280763435,,,,33.04329453701059
3050.TW,3050,115.0,1.0,2026-06-04,鈺德,280845.0,82627.0,-17109.0,-2986.0,7097.0,-11774.0,-0.07,t187ap06_L_ci,1704289.0,854779.0,5579483.0,2639596.0,2939887.0,15.43,t187ap07_L_ci,0.0,-17109.0,4724704.0,-0.0036211792315455106,-0.004004915835200468,-0.0021102313601457337,0.8978562781494663,0.2942085491997365,-0.06091972440314052,-0.041923480923641156,,,,22.224221966260586
3051.TW,3051,115.0,1.0,2026-06-04,力特,376381.0,114752.0,46037.0,69167.0,-5152.0,74319.0,0.45,t187ap06_L_ci,1296235.0,1199950.0,3899942.0,1348223.0,2551719.0,15.46,t187ap07_L_ci,0.0,46037.0,2699992.0,0.017050791261603738,0.029125072157239883,0.01905643724957961,0.528358726019597,0.30488255251991997,0.12231488837109206,0.1974568323055627,,,,58.24608700916579
3052.TW,3052,115.0,1.0,2026-06-04,夆典,871124.0,84606.0,43642.0,49244.0,10109.0,39093.0,0.19,t187ap06_L_ci,11542706.0,8128121.0,11782392.0,8138924.0,3643468.0,17.43,t187ap07_L_ci,0.20528389245390302,34683.000365526765,3654271.0,0.009491086010185551,0.010729612555949442,0.0033179171088519206,2.233839847090739,0.09712279767289157,0.050098493440658275,0.044876504378251546,,,,15.549523603497692
3054.TW,3054,115.0,1.0,2026-06-04,立萬利,135881.0,102770.0,72979.0,123216.0,9449.0,113767.0,1.41,t187ap06_L_ci,735976.0,142266.0,1489562.0,148487.0,1341075.0,16.63,t187ap07_L_ci,0.07668646928970263,67382.49815770678,1347296.0,0.05001313605748609,0.0848326901925694,0.07637614278559737,0.1107223682493522,0.7563235478102163,0.5370802393270583,0.8372546566480965,,,,100.0
3055.TW,3055,115.0,1.0,2026-06-04,蔚華科,84070.0,26798.0,-54195.0,-15984.0,508.0,-17388.0,-0.15,t187ap06_L_ci,1123572.0,157618.0,1932560.0,284996.0,1647564.0,14.4,t187ap07_L_ci,0.0,-54195.0,1774942.0,-0.030533392077036883,-0.010553763010116754,-0.008997392060272384,0.17298023020653522,0.31875817770905196,-0.6446413702866659,-0.2068276436303081,,,,27.083722748050093
3056.TW,3056,115.0,1.0,2026-06-04,富華新,284525.0,46737.0,-20665.0,2569.0,-823.0,3392.0,0.01,t187ap06_L_ci,13460843.0,4655985.0,14920922.0,6453799.0,8467123.0,17.62,t187ap07_L_ci,0.0,-20665.0,10264937.0,-0.002013163841141938,0.0004006083294172058,0.00022733179625226914,0.7622186426251278,0.164263245760478,-0.07262982163254547,0.011921623758896407,,,,17.083375239994407
3057.TW,3057,115.0,1.0,2026-06-04,喬鼎,167729.0,75609.0,-1046.0,1571.0,547.0,1030.0,0.02,t187ap06_L_ci,759809.0,188413.0,885218.0,229946.0,655272.0,9.65,t187ap07_L_ci,0.3481858688733291,-681.7975811584978,696805.0,-0.000978462527046301,0.0015718663394742947,0.0011635551920543866,0.3509168711618992,0.45078072366734434,-0.006236250141597458,0.006140858170024265,,,,33.99292336469291
3058.TW,3058,115.0,1.0,2026-06-04,立德,782324.0,103844.0,-46935.0,-38954.0,586.0,-37474.0,-0.19,t187ap06_L_ci,3022520.0,2659349.0,5234921.0,3570654.0,1664267.0,7.73,t187ap07_L_ci,0.0,-46935.0,2575572.0,-0.01822313645279573,-0.02251681971702858,-0.007158465237584292,2.145481464212173,0.13273784263297558,-0.059994324602083024,-0.04790086971638349,,,,6.83375066375262
3059.TW,3059,115.0,1.0,2026-06-04,華晶科,2020291.0,483725.0,100304.0,164137.0,41709.0,79083.0,0.26,t187ap06_L_ci,10009497.0,5342391.0,16724305.0,6281437.0,10442868.0,32.51,t187ap07_L_ci,0.2541108951668423,74815.66077118505,11381914.0,0.006573205593644887,0.00757291962322994,0.0047286269892829625,0.6015049697075554,0.2394333291590172,0.0496482932409242,0.03914436088662475,,,,31.133961802614312
3060.TW,3060,115.0,1.0,2026-06-04,銘異,1081252.0,166540.0,47262.0,66259.0,16879.0,45734.0,0.33,t187ap06_L_ci,2994981.0,1413440.0,4510523.0,1760816.0,2749707.0,19.93,t187ap07_L_ci,0.25474275192803997,35222.34805837698,3097083.0,0.011372749150854846,0.016632317552379216,0.010139400685907156,0.6403649552479591,0.15402514862400254,0.043710439379534095,0.04229726280275088,,,,33.17039762033644
3062.TW,3062,115.0,1.0,2026-06-04,建漢,1113318.0,13025.0,-156071.0,-176900.0,1714.0,-178614.0,-0.54,t187ap06_L_ci,3440630.0,1975747.0,6305537.0,2175561.0,4129976.0,12.59,t187ap07_L_ci,0.0,-156071.0,4329790.0,-0.03604585903704337,-0.043248193209839476,-0.028326532696580798,0.5267732790699026,0.01169926292398039,-0.14018546363213386,-0.1604339460962636,,,,15.266831610679613
3090.TW,3090,115.0,1.0,2026-06-04,日電貿,4492391.0,891608.0,598168.0,616531.0,124928.0,479574.0,1.7,t187ap06_L_ci,10610464.0,7202127.0,25164779.0,7479587.0,17685192.0,61.26,t187ap07_L_ci,0.20263052466137144,476960.90432435676,17962652.0,0.026552922381637006,0.027117262849054736,0.019057349957255734,0.4229293637298368,0.19847070301761355,0.1331513663881884,0.10675250662731717,,,,58.37446696127498
3092.TW,3092,115.0,1.0,2026-06-04,鴻碩,414421.0,38309.0,-99337.0,-100404.0,2469.0,-101551.0,-0.95,t187ap06_L_ci,2144213.0,2147728.0,5001062.0,3621239.0,1379823.0,12.66,t187ap07_L_ci,0.0,-99337.0,2853334.0,-0.034814361024682,-0.07359712079013032,-0.020305887029594915,2.624422842639962,0.09243981361948357,-0.23970069084336942,-0.24504308420664012,,,,2.3183775145681365
3094.TW,3094,115.0,1.0,2026-06-04,聯傑,47206.0,35395.0,2347.0,7478.0,1717.0,5761.0,0.07,t187ap06_L_ci,792305.0,52199.0,1133462.0,121752.0,1011710.0,12.17,t187ap07_L_ci,0.22960684675046805,1808.1127306766514,1081263.0,0.0016722228825703381,0.005694319518439079,0.005082658262914858,0.12034278597621847,0.7497987543956277,0.049718256153878745,0.12203957124094394,,,,40.791798853650214
3130.TW,3130,115.0,1.0,2026-06-04,一零四,643703.0,556568.0,114336.0,128674.0,10084.0,118590.0,3.57,t187ap06_L_ci,3063217.0,2093178.0,3992057.0,2168307.0,1823750.0,54.95,t187ap07_L_ci,0.07836859039122122,105375.64884902933,1898879.0,0.055493609044614915,0.06502535983550377,0.02970648966184601,1.1889277587388623,0.8646347772186863,0.17762228853990117,0.18423092637443045,,,,89.15800329243241
3135.TW,3135,115.0,1.0,2026-06-04,凌航,3957692.0,1201316.0,1085780.0,1072659.0,216689.0,855970.0,10.76,t187ap06_L_ci,7948978.0,4505648.0,8508159.0,5249668.0,3258491.0,36.32,t187ap07_L_ci,0.20201107714567257,866440.4126567716,4002511.0,0.21647421147793763,0.2626890790859941,0.10060578322525472,1.6110733465275797,0.3035395376901487,0.27434676574124517,0.21628009456016284,,,,84.93264692202378
3138.TW,3138,115.0,1.0,2026-06-04,耀登,394778.0,163609.0,-12754.0,128.0,1713.0,-1008.0,-0.02,t187ap06_L_ci,2129649.0,1305984.0,4152551.0,1561760.0,2590791.0,47.8,t187ap07_L_ci,0.4,-7652.4,2846567.0,-0.0026882908429697945,-0.00038907036499663615,-0.0002427423528332343,0.6028120369416136,0.41443292179402097,-0.032306764814655324,-0.0025533337723986646,,,,29.770452837994565
3149.TW,3149,115.0,1.0,2026-06-04,正達,590082.0,-24432.0,-93184.0,-84552.0,0.0,-84552.0,-0.37,t187ap06_L_ci,3053025.0,1223931.0,4981618.0,2501468.0,2480150.0,10.96,t187ap07_L_ci,-0.0,-93184.0,3757687.0,-0.02479823359422964,-0.034091486402032134,-0.016972798797499127,1.0085954478559764,-0.041404414979613,-0.15791703525950632,-0.14328855989506542,,,,12.292620692247059
3150.TW,3150,115.0,1.0,2026-06-04,鈺寶-創,81088.0,35856.0,-2638.0,-407.0,307.0,-714.0,-0.02,t187ap06_L_ci,450422.0,93553.0,691374.0,105920.0,585454.0,13.19,t187ap07_L_ci,0.0,-2638.0,597821.0,-0.004412692093452722,-0.0012195663536332488,-0.0010327261366496281,0.18091942321685392,0.44218626677190215,-0.03253255722178374,-0.00880524861878453,,,,32.96125079866201
3164.TW,3164,115.0,1.0,2026-06-04,景岳,89170.0,48222.0,-7180.0,3384.0,1577.0,4147.0,0.05,t187ap06_L_ci,578772.0,209000.0,1703007.0,297048.0,1405959.0,14.95,t187ap07_L_ci,0.4,-4308.0,1494007.0,-0.0028835206260747104,0.002949588145884766,0.002435104494579294,0.2112778537638722,0.540787260289335,-0.08052035437927554,0.04650667264775148,,,,35.30066669404783
3167.TW,3167,115.0,1.0,2026-06-04,大量,1946206.0,824053.0,409380.0,425365.0,143361.0,282004.0,3.19,t187ap06_L_ci,7943560.0,5595217.0,10404607.0,6825735.0,3578872.0,40.44,t187ap07_L_ci,0.337030550233329,271406.4333454798,4809390.0,0.05643261065238622,0.07879689466401704,0.027103762785081646,1.9072308258020962,0.4234150958326097,0.21034772269739174,0.144899358033014,,,,86.95320662550415
